annus;mes;observaciones;código; título; unidad; fuente; notas
1991;1;                  39,29109;555r69;IVU. IMPORTACION. GU. BIENES CONSUMO. NO ALIMENTICIO. DURADERO;ÍNDICE;ELABORACIÓN PROPIA;Índices de valor unitario (metodología disponible en  https://portal.mineco.gob.es/es-es/economiayempresa/EconomiaInformesMacro).  GU: GRUPOS DE UTILIZACIÓN.  
1991;2;                  39,24198;;;;
1991;3;                  39,25977;;;;
1991;4;                  40,61705;;;;
1991;5;                  40,27559;;;;
1991;6;                  39,94292;;;;
1991;7;                  41,21816;;;;
1991;8;                  38,76539;;;;
1991;9;                  39,85735;;;;
1991;10;                  39,95091;;;;
1991;11;                  40,98959;;;;
1991;12;                  40,97158;;;;
1992;1;                  40,53499;;;;
1992;2;                  40,55358;;;;
1992;3;                  41,13632;;;;
1992;4;                  41,63120;;;;
1992;5;                  41,33447;;;;
1992;6;                  40,97409;;;;
1992;7;                  40,66118;;;;
1992;8;                  36,11172;;;;
1992;9;                  39,36587;;;;
1992;10;                  40,12565;;;;
1992;11;                  41,45806;;;;
1992;12;                  44,26761;;;;
1993;1;                  42,87627;;;;
1993;2;                  43,02974;;;;
1993;3;                  43,73958;;;;
1993;4;                  43,83636;;;;
1993;5;                  43,99420;;;;
1993;6;                  47,02166;;;;
1993;7;                  43,90905;;;;
1993;8;                  43,60082;;;;
1993;9;                  45,76709;;;;
1993;10;                  44,75025;;;;
1993;11;                  45,59516;;;;
1993;12;                  49,60912;;;;
1994;1;                  46,89859;;;;
1994;2;                  45,47172;;;;
1994;3;                  45,29382;;;;
1994;4;                  46,50391;;;;
1994;5;                  46,01612;;;;
1994;6;                  46,35428;;;;
1994;7;                  44,48093;;;;
1994;8;                  42,15485;;;;
1994;9;                  43,80089;;;;
1994;10;                  44,75075;;;;
1994;11;                  45,94412;;;;
1994;12;                  44,43826;;;;
1995;1;                  42,94637;;;;
1995;2;                  46,09894;;;;
1995;3;                  45,16413;;;;
1995;4;                  48,38683;;;;
1995;5;                  46,89924;;;;
1995;6;                  45,63121;;;;
1995;7;                  44,81618;;;;
1995;8;                  44,94488;;;;
1995;9;                  46,24435;;;;
1995;10;                  47,45772;;;;
1995;11;                  47,19221;;;;
1995;12;                  46,43135;;;;
1996;1;                  42,90095;;;;
1996;2;                  48,92745;;;;
1996;3;                  46,26576;;;;
1996;4;                  46,62621;;;;
1996;5;                  46,07828;;;;
1996;6;                  47,61313;;;;
1996;7;                  50,50632;;;;
1996;8;                  46,93435;;;;
1996;9;                  48,27024;;;;
1996;10;                  50,45225;;;;
1996;11;                  49,25279;;;;
1996;12;                  49,21182;;;;
1997;1;                  48,47407;;;;
1997;2;                  48,64541;;;;
1997;3;                  49,96399;;;;
1997;4;                  48,69531;;;;
1997;5;                  49,40137;;;;
1997;6;                  48,58877;;;;
1997;7;                  49,84756;;;;
1997;8;                  50,79827;;;;
1997;9;                  50,50151;;;;
1997;10;                  51,43009;;;;
1997;11;                  50,98788;;;;
1997;12;                  51,20394;;;;
1998;1;                  51,12658;;;;
1998;2;                  51,41628;;;;
1998;3;                  50,52961;;;;
1998;4;                  50,83218;;;;
1998;5;                  52,32650;;;;
1998;6;                  52,22390;;;;
1998;7;                  51,93736;;;;
1998;8;                  53,02966;;;;
1998;9;                  53,83800;;;;
1998;10;                  52,53229;;;;
1998;11;                  55,11127;;;;
1998;12;                  54,51460;;;;
1999;1;                  53,90761;;;;
1999;2;                  52,02713;;;;
1999;3;                  52,42085;;;;
1999;4;                  53,98467;;;;
1999;5;                  54,72574;;;;
1999;6;                  56,07252;;;;
1999;7;                  57,10490;;;;
1999;8;                  53,75117;;;;
1999;9;                  56,40575;;;;
1999;10;                  56,07349;;;;
1999;11;                  54,19680;;;;
1999;12;                  54,29677;;;;
2000;1;                  55,52294;;;;
2000;2;                  52,55871;;;;
2000;3;                  55,55169;;;;
2000;4;                  55,17685;;;;
2000;5;                  56,06550;;;;
2000;6;                  56,60800;;;;
2000;7;                  60,72647;;;;
2000;8;                  54,77958;;;;
2000;9;                  56,10146;;;;
2000;10;                  59,35386;;;;
2000;11;                  57,95769;;;;
2000;12;                  59,25895;;;;
2001;1;                  56,74530;;;;
2001;2;                  56,79415;;;;
2001;3;                  57,37951;;;;
2001;4;                  56,88370;;;;
2001;5;                  59,10412;;;;
2001;6;                  59,91508;;;;
2001;7;                  57,39857;;;;
2001;8;                  60,13709;;;;
2001;9;                  58,36430;;;;
2001;10;                  59,22152;;;;
2001;11;                  60,92007;;;;
2001;12;                  61,07670;;;;
2002;1;                  59,72408;;;;
2002;2;                  58,41009;;;;
2002;3;                  58,98024;;;;
2002;4;                  61,57456;;;;
2002;5;                  61,17342;;;;
2002;6;                  61,26765;;;;
2002;7;                  60,25588;;;;
2002;8;                  58,56026;;;;
2002;9;                  60,57904;;;;
2002;10;                  58,10487;;;;
2002;11;                  60,76713;;;;
2002;12;                  58,95409;;;;
2003;1;                  57,89715;;;;
2003;2;                  59,34417;;;;
2003;3;                  59,25212;;;;
2003;4;                  60,40009;;;;
2003;5;                  58,46777;;;;
2003;6;                  60,07441;;;;
2003;7;                  58,27716;;;;
2003;8;                  58,63124;;;;
2003;9;                  60,18699;;;;
2003;10;                  58,57523;;;;
2003;11;                  59,38335;;;;
2003;12;                  58,84372;;;;
2004;1;                  57,27356;;;;
2004;2;                  58,60904;;;;
2004;3;                  59,69611;;;;
2004;4;                  60,43759;;;;
2004;5;                  60,72958;;;;
2004;6;                  60,58024;;;;
2004;7;                  61,28849;;;;
2004;8;                  61,97682;;;;
2004;9;                  60,98081;;;;
2004;10;                  62,10236;;;;
2004;11;                  61,43155;;;;
2004;12;                  62,75876;;;;
2005;1;                  60,48544;;;;
2005;2;                  61,53340;;;;
2005;3;                  61,39092;;;;
2005;4;                  62,71451;;;;
2005;5;                  60,90666;;;;
2005;6;                  64,07660;;;;
2005;7;                  64,11371;;;;
2005;8;                  63,51890;;;;
2005;9;                  67,01852;;;;
2005;10;                  62,67961;;;;
2005;11;                  65,24194;;;;
2005;12;                  63,66605;;;;
2006;1;                  61,46298;;;;
2006;2;                  63,87605;;;;
2006;3;                  64,46697;;;;
2006;4;                  63,87250;;;;
2006;5;                  66,22832;;;;
2006;6;                  64,14801;;;;
2006;7;                  66,45411;;;;
2006;8;                  65,29282;;;;
2006;9;                  64,79209;;;;
2006;10;                  64,18720;;;;
2006;11;                  63,67317;;;;
2006;12;                  63,70600;;;;
2007;1;                  62,89945;;;;
2007;2;                  63,33802;;;;
2007;3;                  70,47045;;;;
2007;4;                  66,66349;;;;
2007;5;                  64,81862;;;;
2007;6;                  68,86791;;;;
2007;7;                  66,15778;;;;
2007;8;                  67,87427;;;;
2007;9;                  66,66697;;;;
2007;10;                  66,61886;;;;
2007;11;                  66,14173;;;;
2007;12;                  62,76923;;;;
2008;1;                  64,37724;;;;
2008;2;                  62,60225;;;;
2008;3;                  65,00686;;;;
2008;4;                  66,72594;;;;
2008;5;                  68,72508;;;;
2008;6;                  66,77744;;;;
2008;7;                  65,34778;;;;
2008;8;                  68,45955;;;;
2008;9;                  68,01716;;;;
2008;10;                  66,54748;;;;
2008;11;                  66,27797;;;;
2008;12;                  65,45922;;;;
2009;1;                  64,43838;;;;
2009;2;                  72,14366;;;;
2009;3;                  67,22558;;;;
2009;4;                  67,00437;;;;
2009;5;                  73,77895;;;;
2009;6;                  60,70777;;;;
2009;7;                  59,95766;;;;
2009;8;                  57,71506;;;;
2009;9;                  60,81337;;;;
2009;10;                  56,95780;;;;
2009;11;                  59,07840;;;;
2009;12;                  58,28774;;;;
2010;1;                  59,01040;;;;
2010;2;                  60,56197;;;;
2010;3;                  58,53035;;;;
2010;4;                  60,12687;;;;
2010;5;                  60,71011;;;;
2010;6;                  62,88812;;;;
2010;7;                  60,70697;;;;
2010;8;                  63,84338;;;;
2010;9;                  63,32073;;;;
2010;10;                  63,06227;;;;
2010;11;                  63,54532;;;;
2010;12;                  64,78798;;;;
2011;1;                  62,96327;;;;
2011;2;                  63,89893;;;;
