annus;mes;observaciones;código; título; unidad; fuente; notas
1981;1;              320253,81509;500j00;EXPORTACION. GU. BIENES INTERMEDIOS;MILES DE EUROS;AEAT;Estadística de comercio exterior de bienes  (https://sede.agenciatributaria.gob.es/Sede/estadisticas.html).  
1981;2;              466446,58646;;;;
1981;3;              485574,93130;;;;
1981;4;              475068,38169;;;;
1981;5;              605333,51094;;;;
1981;6;              645172,33810;;;;
1981;7;              747401,74218;;;;
1981;8;              521588,74923;;;;
1981;9;              444785,82721;;;;
1981;10;              549117,96951;;;;
1981;11;              561659,61332;;;;
1981;12;              728784,43199;;;;
1982;1;              527203,40728;;;;
1982;2;              712987,63230;;;;
1982;3;              697311,02422;;;;
1982;4;              561460,51672;;;;
1982;5;              634448,86032;;;;
1982;6;              558006,64550;;;;
1982;7;              838557,95506;;;;
1982;8;              463252,26384;;;;
1982;9;              674393,91060;;;;
1982;10;              568466,56613;;;;
1982;11;              848110,25204;;;;
1982;12;              947666,60250;;;;
1983;1;              569461,22875;;;;
1983;2;              631187,51903;;;;
1983;3;             1019643,46782;;;;
1983;4;              577178,79386;;;;
1983;5;             1004369,85951;;;;
1983;6;              927027,60854;;;;
1983;7;              834879,33992;;;;
1983;8;              754959,47972;;;;
1983;9;              888770,39894;;;;
1983;10;              919722,68043;;;;
1983;11;             1069562,99382;;;;
1983;12;             1070275,86857;;;;
1984;1;             1127894,54443;;;;
1984;2;             1115050,31812;;;;
1984;3;             1302929,58921;;;;
1984;4;             1024715,43459;;;;
1984;5;             1220827,67499;;;;
1984;6;             1155157,89975;;;;
1984;7;             1128909,85680;;;;
1984;8;              884300,87128;;;;
1984;9;             1123333,46551;;;;
1984;10;             1241620,95240;;;;
1984;11;             1135264,53348;;;;
1984;12;             1226346,90159;;;;
1985;1;             1190604,99652;;;;
1985;2;             1144823,73090;;;;
1985;3;             1200563,15455;;;;
1985;4;             1076439,85697;;;;
1985;5;             1408620,70298;;;;
1985;6;             1086942,32584;;;;
1985;7;             1355445,36277;;;;
1985;8;              977517,03250;;;;
1985;9;              991924,60067;;;;
1985;10;             1368152,57610;;;;
1985;11;             1236438,14174;;;;
1985;12;             1436811,17603;;;;
1986;1;              938387,16140;;;;
1986;2;             1052047,61438;;;;
1986;3;              983581,34847;;;;
1986;4;             1104599,04479;;;;
1986;5;             1023497,62372;;;;
1986;6;             1082204,76743;;;;
1986;7;             1132167,35692;;;;
1986;8;              690298,38997;;;;
1986;9;              898105,56618;;;;
1986;10;             1175325,14100;;;;
1986;11;             1036669,99610;;;;
1986;12;             1136354,20773;;;;
1987;1;              975218,49647;;;;
1987;2;             1084991,30502;;;;
1987;3;              994146,87998;;;;
1987;4;             1124959,99824;;;;
1987;5;             1252282,63853;;;;
1987;6;             1117934,35601;;;;
1987;7;             1335490,19176;;;;
1987;8;              761043,89876;;;;
1987;9;             1150608,29766;;;;
